EventNum,Polarization,time ,He4Press,He4Temp,Area
1706770821,4.22E-01,558.2666667,23.318,1.997696,-4.84E-02
1706770834,4.91E-01,558.4833333,23.42,1.999176,-5.63E-02
1706770849,4.29E-01,558.7333333,23.53,2.000768,-4.92E-02
1706770862,4.30E-01,558.95,23.621,2.002081,-4.93E-02
1706770875,4.46E-01,559.1666667,23.703,2.003261,-5.12E-02
1706770888,4.31E-01,559.3833333,23.735,2.003721,-4.94E-02
1706770901,4.50E-01,559.6,23.708,2.003333,-5.16E-02
1706770914,4.50E-01,559.8166667,23.683,2.002973,-5.16E-02
1706770927,4.48E-01,560.0333333,23.638,2.002326,-5.14E-02
1706770941,4.43E-01,560.2666667,23.538,2.000883,-5.08E-02
1706770954,4.70E-01,560.4833333,23.443,1.999509,-5.39E-02
1706770967,4.48E-01,560.7,23.346,1.998103,-5.13E-02
1706770980,4.40E-01,560.9166667,23.264,1.996911,-5.05E-02
1706770993,4.27E-01,561.1333333,23.227,1.996372,-4.90E-02
1706771006,4.65E-01,561.35,23.234,1.996474,-5.33E-02
1706771019,4.38E-01,561.5666667,23.284,1.997202,-5.03E-02
1706771032,4.43E-01,561.7833333,23.346,1.998103,-5.08E-02
1706771045,4.55E-01,562,23.428,1.999292,-5.22E-02
1706771059,4.43E-01,562.2333333,23.545,2.000984,-5.08E-02
1706771072,4.51E-01,562.45,23.652,2.002527,-5.17E-02
1706771085,4.42E-01,562.6666667,23.736,2.003735,-5.07E-02
1706771098,4.45E-01,562.8833333,23.751,2.003951,-5.11E-02
1706771111,4.56E-01,563.1,23.718,2.003477,-5.23E-02
1706771124,4.67E-01,563.3166667,23.652,2.002527,-5.36E-02
1706771137,4.56E-01,563.5333333,23.547,2.001013,-5.22E-02
1706771150,4.61E-01,563.75,23.452,1.99964,-5.29E-02
1706771163,4.52E-01,563.9666667,23.356,1.998248,-5.19E-02
1706771177,4.42E-01,564.2,23.264,1.996911,-5.07E-02
1706771190,4.55E-01,564.4166667,23.207,1.99608,-5.22E-02
1706771203,4.40E-01,564.6333333,23.228,1.996386,-5.05E-02
1706771216,4.57E-01,564.85,23.286,1.997231,-5.24E-02
1706771229,4.46E-01,565.0666667,23.344,1.998074,-5.11E-02
1706771242,4.55E-01,565.2833333,23.452,1.99964,-5.22E-02
1706771255,4.66E-01,565.5,23.555,2.001129,-5.35E-02
1706771268,4.67E-01,565.7166667,23.653,2.002542,-5.35E-02
1706771281,4.59E-01,565.9333333,23.733,2.003692,-5.26E-02
1706771295,4.60E-01,566.1666667,23.747,2.003893,-5.27E-02
1706771308,4.45E-01,566.3833333,23.704,2.003275,-5.11E-02
1706771321,4.65E-01,566.6,23.648,2.00247,-5.33E-02
1706771334,4.47E-01,566.8166667,23.542,2.000941,-5.13E-02
1706771347,4.55E-01,567.0333333,23.423,1.99922,-5.22E-02
1706771360,4.33E-01,567.25,23.318,1.997696,-4.96E-02
1706771373,4.54E-01,567.4666667,23.226,1.996357,-5.21E-02
1706771386,4.49E-01,567.6833333,23.201,1.995993,-5.14E-02
1706771399,4.66E-01,567.9,23.234,1.996474,-5.34E-02
1706771413,4.39E-01,568.1333333,23.279,1.997129,-5.03E-02
1706771426,4.33E-01,568.35,23.369,1.998437,-4.97E-02
1706771439,4.50E-01,568.5666667,23.46,1.999755,-5.16E-02
1706771452,4.46E-01,568.7833333,23.548,2.001028,-5.11E-02
1706771465,4.51E-01,569,23.634,2.002268,-5.18E-02
1706771478,4.49E-01,569.2166667,23.72,2.003505,-5.15E-02
1706771491,4.54E-01,569.4333333,23.758,2.004051,-5.21E-02
1706771504,4.57E-01,569.65,23.724,2.003563,-5.24E-02
1706771517,4.46E-01,569.8666667,23.657,2.002599,-5.12E-02
1706771530,4.49E-01,570.0833333,23.595,2.001706,-5.14E-02
1706771544,4.48E-01,570.3166667,23.504,2.000392,-5.14E-02
1706771557,4.48E-01,570.5333333,23.375,1.998524,-5.13E-02
1706771570,4.58E-01,570.75,23.258,1.996823,-5.25E-02
1706771583,4.30E-01,570.9666667,23.179,1.995672,-4.94E-02
1706771596,4.51E-01,571.1833333,23.176,1.995628,-5.18E-02
1706771609,4.47E-01,571.4,23.255,1.996779,-5.12E-02
1706771622,4.39E-01,571.6166667,23.343,1.998059,-5.03E-02
1706771635,4.41E-01,571.8333333,23.442,1.999495,-5.06E-02
1706771648,4.34E-01,572.05,23.545,2.000984,-4.98E-02
1706771662,4.47E-01,572.2833333,23.644,2.002412,-5.12E-02
1706771675,4.47E-01,572.5,23.738,2.003764,-5.12E-02
1706771688,4.54E-01,572.7166667,23.775,2.004295,-5.20E-02
1706771701,4.54E-01,572.9333333,23.744,2.00385,-5.21E-02
1706771714,4.38E-01,573.15,23.673,2.00283,-5.03E-02
1706771727,4.45E-01,573.3666667,23.595,2.001706,-5.10E-02
1706771740,4.52E-01,573.5833333,23.474,1.999958,-5.18E-02
1706771753,4.56E-01,573.8,23.337,1.997972,-5.23E-02
1706771766,4.49E-01,574.0166667,23.213,1.996168,-5.15E-02
1706771780,4.34E-01,574.25,23.158,1.995365,-4.97E-02
1706771793,4.45E-01,574.4666667,23.171,1.995555,-5.10E-02
1706771806,4.36E-01,574.6833333,23.237,1.996517,-5.00E-02
1706771819,4.46E-01,574.9,23.343,1.998059,-5.11E-02
1706771832,4.34E-01,575.1166667,23.453,1.999654,-4.98E-02
1706771845,4.46E-01,575.3333333,23.58,2.00149,-5.11E-02
1706771858,4.35E-01,575.55,23.708,2.003333,-4.99E-02
1706771871,4.59E-01,575.7666667,23.784,2.004424,-5.26E-02
1706771884,4.25E-01,575.9833333,23.784,2.004424,-4.87E-02
1706771898,4.26E-01,576.2166667,23.718,2.003477,-4.89E-02
1706771911,4.49E-01,576.4333333,23.629,2.002196,-5.15E-02
1706771924,4.31E-01,576.65,23.545,2.000984,-4.94E-02
1706771937,4.44E-01,576.8666667,23.464,1.999813,-5.09E-02
1706771950,4.42E-01,577.0833333,23.381,1.998611,-5.07E-02
1706771963,4.50E-01,577.3,23.301,1.997449,-5.16E-02
1706771976,4.45E-01,577.5166667,23.225,1.996343,-5.10E-02
1706771989,4.35E-01,577.7333333,23.199,1.995964,-4.99E-02
1706772002,4.36E-01,577.95,23.219,1.996255,-5.00E-02
1706772015,4.36E-01,578.1666667,23.295,1.997362,-5.00E-02
1706772029,4.53E-01,578.4,23.396,1.998828,-5.20E-02
1706772042,4.41E-01,578.6166667,23.489,2.000175,-5.06E-02
1706772055,4.43E-01,578.8333333,23.58,2.00149,-5.08E-02
1706772068,4.38E-01,579.05,23.669,2.002772,-5.02E-02
1706772081,4.34E-01,579.2666667,23.751,2.003951,-4.98E-02
1706772094,4.42E-01,579.4833333,23.772,2.004252,-5.07E-02
1706772107,4.41E-01,579.7,23.722,2.003534,-5.06E-02
1706772120,4.48E-01,579.9166667,23.627,2.002167,-5.14E-02
1706772133,4.36E-01,580.1333333,23.536,2.000854,-5.00E-02
1706772147,4.22E-01,580.3666667,23.449,1.999596,-4.83E-02
1706772160,4.37E-01,580.5833333,23.364,1.998364,-5.02E-02
1706772173,4.41E-01,580.8,23.278,1.997114,-5.06E-02
1706772186,4.25E-01,581.0166667,23.207,1.99608,-4.87E-02
1706772199,4.56E-01,581.2333333,23.208,1.996095,-5.23E-02
1706772212,4.18E-01,581.45,23.245,1.996634,-4.80E-02
1706772225,4.27E-01,581.6666667,23.344,1.998074,-4.90E-02
1706772238,4.39E-01,581.8833333,23.443,1.999509,-5.03E-02
1706772251,4.39E-01,582.1,23.532,2.000797,-5.04E-02
1706772265,4.44E-01,582.3333333,23.619,2.002052,-5.09E-02
1706772278,4.16E-01,582.55,23.704,2.003275,-4.77E-02
1706772291,4.10E-01,582.7666667,23.756,2.004023,-4.70E-02
1706772304,4.36E-01,582.9833333,23.726,2.003592,-5.00E-02
1706772317,4.22E-01,583.2,23.653,2.002542,-4.83E-02
1706772330,4.17E-01,583.4166667,23.558,2.001172,-4.78E-02
1706772343,4.43E-01,583.6333333,23.461,1.99977,-5.08E-02
1706772356,4.40E-01,583.85,23.367,1.998407,-5.05E-02
1706772369,4.27E-01,584.0666667,23.265,1.996925,-4.90E-02
1706772383,4.32E-01,584.3,23.219,1.996255,-4.95E-02
1706772396,4.36E-01,584.5166667,23.23,1.996415,-5.00E-02
1706772409,4.34E-01,584.7333333,23.299,1.99742,-4.97E-02
1706772422,4.41E-01,584.95,23.391,1.998756,-5.06E-02
1706772435,4.37E-01,585.1666667,23.477,2.000001,-5.01E-02
1706772448,4.39E-01,585.3833333,23.561,2.001215,-5.04E-02
1706772461,4.32E-01,585.6,23.641,2.002369,-4.95E-02
1706772474,4.48E-01,585.8166667,23.716,2.003448,-5.14E-02
1706772487,4.16E-01,586.0333333,23.742,2.003822,-4.78E-02
1706772500,4.33E-01,586.25,23.68,2.00293,-4.97E-02
1706772514,4.15E-01,586.4833333,23.599,2.001764,-4.76E-02
1706772527,4.23E-01,586.7,23.517,2.00058,-4.85E-02
1706772540,4.37E-01,586.9166667,23.417,1.999133,-5.01E-02
1706772553,4.37E-01,587.1333333,23.321,1.997739,-5.01E-02
1706772566,4.47E-01,587.35,23.236,1.996503,-5.13E-02
1706772579,4.28E-01,587.5666667,23.221,1.996284,-4.90E-02
1706772592,4.44E-01,587.7833333,23.244,1.996619,-5.09E-02
1706772605,4.33E-01,588,23.33,1.99787,-4.97E-02
1706772618,4.42E-01,588.2166667,23.412,1.99906,-5.07E-02
1706772632,4.53E-01,588.45,23.496,2.000276,-5.20E-02
1706772645,4.36E-01,588.6666667,23.572,2.001374,-5.00E-02
1706772658,4.34E-01,588.8833333,23.646,2.002441,-4.98E-02
1706772671,4.28E-01,589.1,23.712,2.00339,-4.90E-02
1706772684,4.18E-01,589.3166667,23.73,2.003649,-4.80E-02
1706772697,4.39E-01,589.5333333,23.694,2.003132,-5.03E-02
1706772710,4.31E-01,589.75,23.612,2.001951,-4.95E-02
1706772723,4.21E-01,589.9666667,23.528,2.000739,-4.83E-02
1706772736,4.25E-01,590.1833333,23.446,1.999553,-4.87E-02
1706772750,4.28E-01,590.4166667,23.362,1.998335,-4.91E-02
1706772763,4.38E-01,590.6333333,23.286,1.997231,-5.02E-02
1706772776,4.40E-01,590.85,23.225,1.996343,-5.05E-02
1706772789,4.40E-01,591.0666667,23.227,1.996372,-5.05E-02
1706772802,4.24E-01,591.2833333,23.293,1.997332,-4.86E-02
1706772815,4.35E-01,591.5,23.372,1.99848,-4.99E-02
1706772828,4.23E-01,591.7166667,23.455,1.999683,-4.86E-02
1706772841,4.32E-01,591.9333333,23.556,2.001143,-4.95E-02
1706772854,4.43E-01,592.15,23.652,2.002527,-5.08E-02
1706772867,4.16E-01,592.3666667,23.733,2.003692,-4.77E-02
1706772881,4.28E-01,592.6,23.751,2.003951,-4.91E-02
1706772894,4.38E-01,592.8166667,23.686,2.003017,-5.02E-02
1706772907,4.33E-01,593.0333333,23.595,2.001706,-4.97E-02
1706772920,4.45E-01,593.25,23.502,2.000363,-5.10E-02
1706772933,4.26E-01,593.4666667,23.412,1.99906,-4.89E-02
1706772946,4.20E-01,593.6833333,23.327,1.997827,-4.82E-02
1706772959,4.33E-01,593.9,23.25,1.996707,-4.96E-02
1706772972,4.47E-01,594.1166667,23.219,1.996255,-5.13E-02
1706772985,4.36E-01,594.3333333,23.228,1.996386,-5.00E-02
1706772999,4.21E-01,594.5666667,23.305,1.997507,-4.83E-02
1706773012,4.29E-01,594.7833333,23.42,1.999176,-4.92E-02
1706773025,4.37E-01,595,23.519,2.000609,-5.01E-02
1706773038,4.38E-01,595.2166667,23.617,2.002023,-5.02E-02
1706773051,4.47E-01,595.4333333,23.707,2.003319,-5.13E-02
1706773064,4.25E-01,595.65,23.771,2.004238,-4.87E-02
1706773077,4.22E-01,595.8666667,23.739,2.003778,-4.84E-02
1706773090,4.45E-01,596.0833333,23.664,2.0027,-5.10E-02
1706773103,4.40E-01,596.3,23.565,2.001273,-5.05E-02
1706773117,4.30E-01,596.5333333,23.47,1.9999,-4.94E-02
1706773130,4.30E-01,596.75,23.37,1.998451,-4.94E-02
1706773143,4.54E-01,596.9666667,23.28,1.997143,-5.21E-02
1706773156,4.34E-01,597.1833333,23.208,1.996095,-4.97E-02
1706773169,4.39E-01,597.4,23.218,1.996241,-5.04E-02
1706773182,4.38E-01,597.6166667,23.277,1.9971,-5.02E-02
1706773195,4.38E-01,597.8333333,23.358,1.998277,-5.03E-02
1706773208,4.34E-01,598.05,23.455,1.999683,-4.98E-02
1706773221,4.44E-01,598.2666667,23.549,2.001042,-5.09E-02
1706773235,4.17E-01,598.5,23.652,2.002527,-4.78E-02
1706773248,4.52E-01,598.7166667,23.745,2.003865,-5.19E-02
1706773261,4.33E-01,598.9333333,23.77,2.004224,-4.97E-02
1706773274,4.42E-01,599.15,23.719,2.003491,-5.07E-02
1706773287,4.36E-01,599.3666667,23.626,2.002153,-5.00E-02
1706773300,4.35E-01,599.5833333,23.537,2.000869,-4.99E-02
1706773313,4.33E-01,599.8,23.452,1.99964,-4.97E-02
1706773326,4.45E-01,600.0166667,23.371,1.998466,-5.10E-02
1706773339,4.38E-01,600.2333333,23.294,1.997347,-5.02E-02
1706773353,4.37E-01,600.4666667,23.228,1.996386,-5.01E-02
1706773366,4.43E-01,600.6833333,23.231,1.99643,-5.08E-02
1706773379,4.26E-01,600.9,23.304,1.997492,-4.88E-02
1706773392,4.45E-01,601.1166667,23.39,1.998741,-5.11E-02
1706773405,4.41E-01,601.3333333,23.477,2.000001,-5.05E-02
1706773418,4.46E-01,601.55,23.558,2.001172,-5.11E-02
1706773431,4.32E-01,601.7666667,23.638,2.002326,-4.96E-02
1706773444,4.30E-01,601.9833333,23.707,2.003319,-4.93E-02
1706773457,4.40E-01,602.2,23.718,2.003477,-5.04E-02
1706773471,4.41E-01,602.4333333,23.656,2.002585,-5.06E-02
1706773484,4.34E-01,602.65,23.568,2.001316,-4.98E-02
1706773497,4.30E-01,602.8666667,23.495,2.000262,-4.93E-02
1706773510,4.12E-01,603.0833333,23.412,1.99906,-4.72E-02
1706773523,4.32E-01,603.3,23.339,1.998001,-4.96E-02
1706773536,4.49E-01,603.5166667,23.269,1.996983,-5.14E-02
1706773549,4.19E-01,603.7333333,23.227,1.996372,-4.80E-02
1706773562,4.30E-01,603.95,23.268,1.996969,-4.93E-02
1706773575,4.39E-01,604.1666667,23.343,1.998059,-5.04E-02
1706773588,4.38E-01,604.3833333,23.43,1.999321,-5.02E-02
1706773602,4.16E-01,604.6166667,23.531,2.000782,-4.77E-02
1706773615,4.31E-01,604.8333333,23.625,2.002138,-4.94E-02
1706773628,4.21E-01,605.05,23.705,2.00329,-4.83E-02
1706773641,4.34E-01,605.2666667,23.731,2.003664,-4.98E-02
1706773654,4.23E-01,605.4833333,23.68,2.00293,-4.85E-02
1706773667,4.24E-01,605.7,23.583,2.001533,-4.87E-02
1706773680,4.25E-01,605.9166667,23.492,2.000218,-4.88E-02
1706773693,4.49E-01,606.1333333,23.405,1.998959,-5.15E-02
1706773706,4.06E-01,606.35,23.325,1.997798,-4.66E-02
1706773720,4.23E-01,606.5833333,23.257,1.996809,-4.86E-02
1706773733,4.21E-01,606.8,23.231,1.99643,-4.83E-02
1706773746,4.36E-01,607.0166667,23.284,1.997202,-5.00E-02
1706773759,4.28E-01,607.2333333,23.369,1.998437,-4.91E-02
1706773772,4.41E-01,607.45,23.477,2.000001,-5.06E-02
1706773785,4.18E-01,607.6666667,23.566,2.001288,-4.79E-02
1706773798,4.29E-01,607.8833333,23.652,2.002527,-4.92E-02
1706773811,4.21E-01,608.1,23.725,2.003577,-4.83E-02
1706773824,4.38E-01,608.3166667,23.743,2.003836,-5.03E-02
1706773838,4.25E-01,608.55,23.653,2.002542,-4.87E-02
1706773851,4.27E-01,608.7666667,23.546,2.000999,-4.90E-02
1706773864,4.37E-01,608.9833333,23.452,1.99964,-5.01E-02
1706773877,4.51E-01,609.2,23.363,1.998349,-5.17E-02
1706773890,4.45E-01,609.4166667,23.274,1.997056,-5.10E-02
1706773903,4.36E-01,609.6333333,23.222,1.996299,-5.00E-02
1706773916,4.29E-01,609.85,23.232,1.996445,-4.92E-02
1706773929,4.30E-01,610.0666667,23.315,1.997652,-4.94E-02
1706773942,4.55E-01,610.2833333,23.413,1.999075,-5.22E-02
1706773955,4.33E-01,610.5,23.497,2.000291,-4.97E-02
1706773969,4.34E-01,610.7333333,23.577,2.001446,-4.97E-02
1706773982,4.29E-01,610.95,23.654,2.002556,-4.92E-02
1706773995,4.24E-01,611.1666667,23.721,2.00352,-4.86E-02
1706774008,4.32E-01,611.3833333,23.731,2.003664,-4.96E-02
1706774021,4.16E-01,611.6,23.664,2.0027,-4.77E-02
1706774034,4.32E-01,611.8166667,23.57,2.001345,-4.96E-02
1706774047,4.32E-01,612.0333333,23.462,1.999784,-4.95E-02
1706774060,4.27E-01,612.25,23.362,1.998335,-4.90E-02
1706774073,4.26E-01,612.4666667,23.271,1.997012,-4.89E-02
1706774087,4.30E-01,612.7,23.214,1.996182,-4.93E-02
1706774100,4.32E-01,612.9166667,23.255,1.996779,-4.96E-02
1706774113,4.47E-01,613.1333333,23.326,1.997812,-5.13E-02
1706774126,4.45E-01,613.35,23.414,1.999089,-5.10E-02
1706774139,4.36E-01,613.5666667,23.496,2.000276,-5.00E-02
1706774152,4.37E-01,613.7833333,23.578,2.001461,-5.01E-02
1706774165,4.17E-01,614,23.649,2.002484,-4.78E-02
1706774178,4.18E-01,614.2166667,23.713,2.003405,-4.79E-02
1706774191,4.21E-01,614.4333333,23.723,2.003549,-4.83E-02
1706774205,4.28E-01,614.6666667,23.659,2.002628,-4.91E-02
1706774218,4.28E-01,614.8833333,23.563,2.001244,-4.90E-02
1706774231,4.23E-01,615.1,23.451,1.999625,-4.85E-02
1706774244,4.38E-01,615.3166667,23.348,1.998132,-5.02E-02
1706774257,4.10E-01,615.5333333,23.255,1.996779,-4.70E-02
1706774270,4.15E-01,615.75,23.201,1.995993,-4.76E-02
1706774283,4.33E-01,615.9666667,23.242,1.99659,-4.96E-02
1706774296,4.26E-01,616.1833333,23.349,1.998146,-4.89E-02
1706774309,4.07E-01,616.4,23.464,1.999813,-4.67E-02
1706774323,4.35E-01,616.6333333,23.57,2.001345,-4.99E-02
1706774336,4.26E-01,616.85,23.668,2.002758,-4.89E-02
1706774349,4.48E-01,617.0666667,23.745,2.003865,-5.14E-02
1706774362,4.26E-01,617.2833333,23.737,2.00375,-4.89E-02
1706774375,4.33E-01,617.5,23.663,2.002686,-4.97E-02
1706774388,4.33E-01,617.7166667,23.573,2.001389,-4.97E-02
1706774401,4.28E-01,617.9333333,23.449,1.999596,-4.91E-02
1706774414,4.20E-01,618.15,23.341,1.99803,-4.81E-02
1706774427,4.26E-01,618.3666667,23.246,1.996648,-4.89E-02
1706774440,4.36E-01,618.5833333,23.194,1.995891,-5.00E-02
1706774454,4.44E-01,618.8166667,23.243,1.996605,-5.09E-02
1706774467,4.36E-01,619.0333333,23.344,1.998074,-4.99E-02
1706774480,4.30E-01,619.25,23.454,1.999669,-4.93E-02
1706774493,4.33E-01,619.4666667,23.552,2.001085,-4.97E-02
1706774506,4.12E-01,619.6833333,23.643,2.002398,-4.72E-02
1706774519,4.40E-01,619.9,23.725,2.003577,-5.04E-02
1706774532,4.30E-01,620.1166667,23.743,2.003836,-4.93E-02
1706774545,4.27E-01,620.3333333,23.674,2.002844,-4.89E-02
1706774558,4.53E-01,620.55,23.577,2.001446,-5.19E-02
1706774572,4.25E-01,620.7833333,23.49,2.00019,-4.88E-02
1706774585,4.26E-01,621,23.406,1.998973,-4.89E-02
1706774598,4.18E-01,621.2166667,23.327,1.997827,-4.80E-02
1706774611,4.34E-01,621.4333333,23.252,1.996736,-4.98E-02
1706774624,4.25E-01,621.65,23.228,1.996386,-4.87E-02
1706774637,4.35E-01,621.8666667,23.281,1.997158,-4.98E-02
1706774650,4.44E-01,622.0833333,23.358,1.998277,-5.10E-02
1706774663,4.34E-01,622.3,23.46,1.999755,-4.98E-02
1706774676,4.21E-01,622.5166667,23.557,2.001158,-4.83E-02
1706774690,4.26E-01,622.75,23.646,2.002441,-4.88E-02
1706774703,4.25E-01,622.9666667,23.723,2.003549,-4.87E-02
1706774716,4.36E-01,623.1833333,23.727,2.003606,-5.00E-02
1706774729,4.43E-01,623.4,23.664,2.0027,-5.08E-02
1706774742,4.23E-01,623.6166667,23.569,2.001331,-4.85E-02
1706774755,4.50E-01,623.8333333,23.48,2.000045,-5.16E-02
1706774768,4.42E-01,624.05,23.394,1.998799,-5.07E-02
1706774781,4.40E-01,624.2666667,23.307,1.997536,-5.04E-02
1706774794,4.33E-01,624.4833333,23.237,1.996517,-4.96E-02
1706774808,4.47E-01,624.7166667,23.247,1.996663,-5.13E-02
1706774821,4.17E-01,624.9333333,23.314,1.997638,-4.78E-02
1706774834,4.12E-01,625.15,23.389,1.998727,-4.73E-02
1706774847,4.38E-01,625.3666667,23.487,2.000146,-5.02E-02
1706774860,4.21E-01,625.5833333,23.577,2.001446,-4.82E-02
1706774873,4.41E-01,625.8,23.663,2.002686,-5.05E-02
1706774886,4.61E-01,626.0166667,23.729,2.003635,-5.28E-02
1706774899,4.61E-01,626.2333333,23.711,2.003376,-5.29E-02
1706774912,4.40E-01,626.45,23.634,2.002268,-5.05E-02
1706774925,4.36E-01,626.6666667,23.536,2.000854,-5.00E-02
1706774939,4.46E-01,626.9,23.442,1.999495,-5.12E-02
1706774952,4.40E-01,627.1166667,23.352,1.99819,-5.05E-02
1706774965,4.42E-01,627.3333333,23.269,1.996983,-5.07E-02
1706774978,4.22E-01,627.55,23.216,1.996211,-4.84E-02
1706774991,4.27E-01,627.7666667,23.247,1.996663,-4.89E-02
1706775004,4.40E-01,627.9833333,23.332,1.997899,-5.04E-02
1706775017,4.36E-01,628.2,23.428,1.999292,-5.00E-02
1706775030,4.30E-01,628.4166667,23.515,2.000551,-4.93E-02
1706775043,4.27E-01,628.6333333,23.606,2.001865,-4.90E-02
1706775057,4.40E-01,628.8666667,23.685,2.003002,-5.05E-02
1706775070,4.63E-01,629.0833333,23.747,2.003893,-5.31E-02
1706775083,4.12E-01,629.3,23.728,2.00362,-4.72E-02
1706775096,4.24E-01,629.5166667,23.637,2.002311,-4.87E-02
1706775109,4.39E-01,629.7333333,23.532,2.000797,-5.03E-02
1706775122,4.33E-01,629.95,23.429,1.999307,-4.97E-02
1706775135,4.70E-01,630.1666667,23.33,1.99787,-5.39E-02
1706775148,4.56E-01,630.3833333,23.237,1.996517,-5.23E-02
1706775161,4.71E-01,630.6,23.181,1.995701,-5.41E-02
1706775175,4.84E-01,630.8333333,23.246,1.996648,-5.55E-02
1706775188,4.69E-01,631.05,23.343,1.998059,-5.37E-02
1706775201,4.87E-01,631.2666667,23.466,1.999842,-5.58E-02
1706775214,4.91E-01,631.4833333,23.585,2.001562,-5.63E-02
1706775227,4.85E-01,631.7,23.695,2.003146,-5.56E-02
1706775240,4.81E-01,631.9166667,23.773,2.004267,-5.52E-02
1706775253,4.51E-01,632.1333333,23.759,2.004066,-5.17E-02
1706775266,4.30E-01,632.35,23.682,2.002959,-4.93E-02
1706775279,4.70E-01,632.5666667,23.551,2.001071,-5.39E-02
1706775293,4.69E-01,632.8,23.398,1.998857,-5.37E-02
1706775306,4.61E-01,633.0166667,23.267,1.996954,-5.29E-02
1706775319,4.58E-01,633.2333333,23.171,1.995555,-5.26E-02
1706775332,4.53E-01,633.45,23.175,1.995613,-5.20E-02
1706775345,4.24E-01,633.6666667,23.271,1.997012,-4.87E-02
1706775358,4.36E-01,633.8833333,23.402,1.998915,-5.00E-02
1706775371,4.52E-01,634.1,23.521,2.000638,-5.19E-02
1706775384,4.45E-01,634.3166667,23.632,2.002239,-5.10E-02
1706775397,4.49E-01,634.5333333,23.735,2.003721,-5.14E-02
1706775410,4.30E-01,634.75,23.778,2.004338,-4.93E-02
1706775424,4.58E-01,634.9833333,23.737,2.00375,-5.26E-02
1706775437,4.51E-01,635.2,23.632,2.002239,-5.17E-02
1706775450,4.30E-01,635.4166667,23.521,2.000638,-4.93E-02
1706775463,4.56E-01,635.6333333,23.412,1.99906,-5.23E-02
1706775476,4.18E-01,635.85,23.31,1.99758,-4.79E-02
1706775489,4.19E-01,636.0666667,23.215,1.996197,-4.81E-02
1706775502,4.14E-01,636.2833333,23.155,1.995322,-4.75E-02
1706775515,4.30E-01,636.5,23.211,1.996139,-4.93E-02
1706775528,4.18E-01,636.7166667,23.324,1.997783,-4.80E-02
1706775542,4.66E-01,636.95,23.447,1.999567,-5.35E-02
1706775555,4.60E-01,637.1666667,23.568,2.001316,-5.27E-02
1706775568,4.70E-01,637.3833333,23.675,2.002858,-5.39E-02
1706775581,4.59E-01,637.6,23.767,2.004181,-5.26E-02
1706775594,4.72E-01,637.8166667,23.785,2.004439,-5.42E-02
1706775607,4.72E-01,638.0333333,23.707,2.003319,-5.42E-02
1706775620,4.70E-01,638.25,23.589,2.001619,-5.39E-02
1706775633,4.48E-01,638.4666667,23.475,1.999973,-5.14E-02
1706775646,4.52E-01,638.6833333,23.365,1.998378,-5.19E-02
1706775660,4.54E-01,638.9166667,23.258,1.996823,-5.21E-02
1706775673,4.23E-01,639.1333333,23.178,1.995657,-4.85E-02
1706775686,4.49E-01,639.35,23.215,1.996197,-5.15E-02
1706775699,4.33E-01,639.5666667,23.303,1.997478,-4.97E-02
1706775712,4.30E-01,639.7833333,23.416,1.999118,-4.94E-02
1706775725,4.44E-01,640,23.524,2.000681,-5.09E-02
1706775738,4.60E-01,640.2166667,23.628,2.002182,-5.27E-02
1706775751,4.58E-01,640.4333333,23.726,2.003592,-5.25E-02
1706775764,4.51E-01,640.65,23.776,2.00431,-5.17E-02
1706775778,4.52E-01,640.8833333,23.754,2.003994,-5.19E-02
1706775791,4.32E-01,641.1,23.65,2.002498,-4.95E-02
1706775804,4.56E-01,641.3166667,23.513,2.000522,-5.23E-02
1706775817,4.63E-01,641.5333333,23.39,1.998741,-5.30E-02
1706775830,4.52E-01,641.75,23.275,1.997071,-5.18E-02
1706775843,4.56E-01,641.9666667,23.173,1.995584,-5.23E-02
1706775856,4.94E-01,642.1833333,23.161,1.995409,-5.67E-02
1706775871,4.45E-01,642.4333333,23.27,1.996998,-5.10E-02
1706775884,4.69E-01,642.65,23.383,1.99864,-5.38E-02
1706775898,4.41E-01,642.8833333,23.487,2.000146,-5.06E-02
1706775911,4.55E-01,643.1,23.586,2.001576,-5.22E-02
1706775924,4.30E-01,643.3166667,23.681,2.002945,-4.94E-02
1706775937,4.61E-01,643.5333333,23.761,2.004094,-5.28E-02
1706775950,4.57E-01,643.75,23.765,2.004152,-5.24E-02
1706775963,4.34E-01,643.9666667,23.7,2.003218,-4.97E-02
1706775976,4.40E-01,644.1833333,23.581,2.001504,-5.04E-02
1706775989,4.50E-01,644.4,23.458,1.999726,-5.16E-02
1706776002,4.53E-01,644.6166667,23.34,1.998015,-5.19E-02
1706776015,4.40E-01,644.8333333,23.225,1.996343,-5.05E-02
1706776029,4.35E-01,645.0666667,23.152,1.995278,-4.98E-02
1706776042,4.51E-01,645.2833333,23.208,1.996095,-5.17E-02
1706776055,4.53E-01,645.5,23.333,1.997914,-5.19E-02
1706776068,4.61E-01,645.7166667,23.448,1.999582,-5.29E-02
1706776081,4.49E-01,645.9333333,23.579,2.001475,-5.14E-02
1706776094,4.58E-01,646.15,23.702,2.003247,-5.25E-02
1706776107,4.47E-01,646.3666667,23.783,2.00441,-5.13E-02
1706776120,4.51E-01,646.5833333,23.77,2.004224,-5.17E-02
1706776133,4.50E-01,646.8,23.694,2.003132,-5.16E-02
1706776147,4.51E-01,647.0333333,23.571,2.00136,-5.17E-02
